provider	event_id	version	event(fields)	opcode	keywords	task	level	evtlog_channel	evtlog_message
PowerShellCore	45064	1	WorkflowExecutionTobeusedwhenoperationisjustexecutingamethod_V1(GUID workflowId, UnicodeString managedNodes)	Tobeusedwhenoperationisjustexecutingamethod	PSWorkflow	WorkflowExecution	Verbose		
PowerShellCore	45065	1	WorkflowExecutionTobeusedwhenoperationisjustexecutingamethod45065_V1(GUID workflowId, UnicodeString newState, UnicodeString oldState)	Tobeusedwhenoperationisjustexecutingamethod	PSWorkflow	WorkflowExecution	Verbose		
PowerShellCore	45072	1	WorkflowHostingTobeusedwhenoperationisjustexecutingamethod45072_V1(UnicodeString endpointName)	Tobeusedwhenoperationisjustexecutingamethod	PSWorkflow	WorkflowHosting	Verbose		
PowerShellCore	45073	1	WorkflowHostingTobeusedwhenoperationisjustexecutingamethod45073_V1(UnicodeString endpointName)	Tobeusedwhenoperationisjustexecutingamethod	PSWorkflow	WorkflowHosting	Verbose		
PowerShellCore	45074	1	WorkflowExecutionTobeusedwhenoperationisjustexecutingamethod45074_V1(GUID workflowId)	Tobeusedwhenoperationisjustexecutingamethod	PSWorkflow	WorkflowExecution	Verbose		
PowerShellCore	45075	1	WorkflowExecutionTobeusedwhenoperationisjustexecutingamethod45075_V1(UnicodeString endpointName, UnicodeString configName, UnicodeString allowedValue, UnicodeString valueInQuestion)	Tobeusedwhenoperationisjustexecutingamethod	PSWorkflow	WorkflowExecution	Verbose		
PowerShellCore	45076	1	WorkflowExecutionTobeusedwhenoperationisjustexecutingamethod45076_V1(GUID workflowId)	Tobeusedwhenoperationisjustexecutingamethod	PSWorkflow	WorkflowExecution	Verbose		
PowerShellCore	45078	1	WorkflowExecutionTobeusedwhenoperationisjustexecutingamethod45078_V1(GUID workflowId, UnicodeString managedNode)	Tobeusedwhenoperationisjustexecutingamethod	PSWorkflow	WorkflowExecution	Verbose		
PowerShellCore	45079	1	WorkflowExecutionTobeusedwhenoperationisjustexecutingamethod45079_V1(GUID workflowId, UnicodeString activityName)	Tobeusedwhenoperationisjustexecutingamethod	PSWorkflow	WorkflowExecution	Verbose		
PowerShellCore	45080	1	WorkflowExecutionTobeusedwhenoperationisjustexecutingamethod45080_V1(UnicodeString activityName, UnicodeString activityTypeName)	Tobeusedwhenoperationisjustexecutingamethod	PSWorkflow	WorkflowExecution	Verbose		
PowerShellCore	45081	1	WorkflowExecutionTobeusedwhenoperationisjustexecutingamethod45081_V1(GUID workflowId, UnicodeString xamlFile)	Tobeusedwhenoperationisjustexecutingamethod	PSWorkflow	WorkflowExecution	Verbose		
PowerShellCore	45082	1	WorkflowExecutionTobeusedwhenoperationisjustexecutingamethod45082_V1(GUID workflowId, UnicodeString xamlFile)	Tobeusedwhenoperationisjustexecutingamethod	PSWorkflow	WorkflowExecution	Verbose		
